frame,cam_frame,time_s,fps,latency_ms,v_cmd,omega_cmd,x,y,yaw_deg,v_meas,dist_goal,n_ob,bump
311,340,49.213,88.2,10.24,0.3,0,4.384,0.106,-1.66,0.57,11.616,61,
312,340,49.216,118.98,2.39,0.3,0,4.384,0.106,-1.66,0.57,11.616,61,
313,341,49.389,107.66,16.07,0.3,0,4.47,0.104,-1.15,0.562,11.531,64,
314,341,49.393,120.91,3.99,0.3,0,4.47,0.104,-1.15,0.562,11.531,64,
315,342,49.563,109.41,10.83,0.3,0,4.525,0.104,0,0.555,11.475,61,
316,342,49.566,132.29,2.76,0.3,0,4.525,0.104,0,0.555,11.475,61,
317,343,49.757,119.58,29.03,0.384,-0.0611,4.606,0.105,1.33,0.534,11.394,61,
318,343,49.793,110.4,35.53,0.39,-0.0524,4.633,0.106,1.35,0.54,11.367,61,
319,344,49.95,99.99,18.02,0.397,-0.0437,4.688,0.107,1.17,0.547,11.313,62,
320,344,49.978,93.56,27.88,0.397,-0.035,4.688,0.107,1.17,0.547,11.313,62,
321,345,50.167,84.74,18.27,0.3,0,4.801,0.107,0,0.573,11.2,65,
322,345,50.17,108.45,2.93,0.3,0,4.801,0.107,0,0.573,11.2,65,
323,346,50.395,98.05,24.82,0.3,0,4.915,0.106,0,0.573,11.086,62,
324,346,50.4,107.76,4.73,0.3,0,4.915,0.106,0,0.573,11.086,62,
325,347,50.618,97.44,16.71,0.3,0,4.999,0.107,1.69,0.558,11.001,61,
326,347,50.622,117.43,3.18,0.3,0,4.999,0.107,1.69,0.558,11.001,61,
327,348,50.86,106.1,41.43,0.379,-0.0611,5.107,0.111,2.79,0.529,10.893,61,
328,348,50.901,97.95,40.39,0.387,-0.0524,5.134,0.113,2.61,0.537,10.866,61,
329,349,51.057,88.8,16.24,0.384,-0.0437,5.161,0.113,1.98,0.534,10.84,61,
330,349,51.076,85.12,19.07,0.364,-0.1049,5.186,0.114,1.88,0.514,10.814,61,
331,350,51.241,77.21,21.56,0.36,-0.0962,5.263,0.116,1.25,0.51,10.738,60,
332,350,51.254,77.27,12.73,0.36,-0.0875,5.263,0.116,1.25,0.51,10.738,60,
333,351,51.426,70.12,27.5,0.375,-0.0788,5.342,0.116,0,0.525,10.659,60,
334,352,51.462,65.89,35.61,0.375,-0.0701,5.342,0.116,0,0.525,10.659,60,
335,352,51.609,59.98,15.25,0.3,0,5.423,0.116,0,0.553,10.578,60,
336,352,51.612,95.75,2.24,0.3,0,5.423,0.116,0,0.553,10.578,60,
337,353,51.77,86.81,15.05,0.3,0,5.507,0.115,-1.28,0.563,10.494,61,
338,353,51.775,97.56,4.92,0.3,0,5.507,0.115,-1.28,0.563,10.494,61,
339,354,51.928,88.45,7.92,0.3,0,5.563,0.114,-1.32,0.56,10.437,60,
340,354,51.931,116.67,2.56,0.3,0,5.563,0.114,-1.32,0.56,10.437,60,
341,355,52.11,105.56,25.71,0.392,-0.0611,5.618,0.114,0,0.542,10.383,60,
342,355,52.148,97.66,37.53,0.396,-0.0524,5.645,0.114,0,0.546,10.355,60,
343,356,52.304,88.53,19.8,0.395,-0.0437,5.727,0.114,1.57,0.545,10.274,60,
344,357,52.361,81.44,56.51,0.395,-0.035,5.727,0.114,1.57,0.545,10.274,60,
345,358,52.537,73.87,40.44,0.399,-0.0264,5.809,0.116,0,0.549,10.191,60,
346,358,52.562,70.48,24.55,0.399,-0.0875,5.809,0.116,0,0.549,10.191,60,
347,359,52.733,64.02,21.49,0.3,0,5.921,0.115,-1.42,0.568,10.08,60,
348,359,52.737,84.04,3.21,0.3,0,5.921,0.115,-1.42,0.568,10.08,60,
349,360,52.907,76.23,36.84,0.376,-0.0611,6.003,0.114,0,0.526,9.997,60,
350,360,52.946,71.18,38.66,0.376,-0.0524,6.003,0.114,0,0.526,9.997,60,
351,361,53.094,64.74,24.3,0.363,-0.0437,6.055,0.114,0,0.513,9.945,60,
352,361,53.14,60.45,44.87,0.363,-0.035,6.055,0.114,0,0.513,9.945,60,
353,362,53.309,54.99,38,0.358,-0.0264,6.156,0.114,0,0.508,9.845,60,
354,362,53.337,53.06,27.7,0.358,-0.0875,6.156,0.114,0,0.508,9.845,60,
355,363,53.523,48.29,25.38,0.373,-0.0788,6.208,0.114,0,0.523,9.793,63,
356,363,53.558,46.33,34.74,0.374,-0.0701,6.234,0.114,0,0.524,9.767,63,
357,364,53.742,42.24,22.66,0.344,-0.0614,6.336,0.11,-3.6,0.494,9.665,60,
358,364,53.769,41.69,27.11,0.344,-0.1225,6.336,0.11,-3.6,0.494,9.665,60,
359,365,53.935,38.12,20.01,0.355,-0.1138,6.411,0.105,-4.66,0.505,9.59,60,
360,366,53.98,36.54,44.72,0.355,-0.1051,6.411,0.105,-4.66,0.505,9.59,60,
361,367,54.148,33.48,29.95,0.364,-0.0266,6.487,0.101,-2.47,0.514,9.513,60,
362,367,54.192,32.42,43.44,0.364,-0.0877,6.487,0.101,-2.47,0.514,9.513,60,
363,368,54.37,29.74,45.89,0.318,-0.0791,6.585,0.097,-3.36,0.468,9.416,60,
364,368,54.423,28.66,52.58,0.318,-0.0704,6.585,0.097,-3.36,0.468,9.416,60,
365,369,54.6,26.36,29.88,0.316,-0.0617,6.654,0.089,-6.74,0.466,9.346,63,
366,370,54.672,25.12,71.41,0.316,-0.053,6.654,0.089,-6.74,0.466,9.346,63,
367,371,54.853,23.16,49.79,0.315,-0.0443,6.747,0.081,-3.68,0.465,9.253,60,
368,371,54.905,22.76,52,0.312,-0.0356,6.77,0.08,-3.21,0.462,9.23,63,
369,372,55.08,21.05,28.56,0.306,-0.0269,6.816,0.077,-4.14,0.456,9.184,69,
370,373,55.162,20.17,81.46,0.301,-0.0182,6.839,0.075,-5.8,0.451,9.162,69,
371,374,55.334,18.74,47.91,0.3,-0.0095,6.925,0.061,-10.55,0.435,9.075,65,
372,374,55.417,18.07,82.85,0.3,-0.0008,6.946,0.057,-10.44,0.422,9.054,63,
373,376,55.63,16.73,72.2,0.3,0.0079,6.988,0.051,-6.47,0.426,9.012,67,
374,376,55.709,16.33,72.71,0.3,0.0166,7.031,0.047,-5.16,0.431,8.969,61,
375,377,55.933,15.14,34.53,0.3,0.0252,7.134,0.036,-7.05,0.423,8.867,60,
376,378,56.014,14.86,80.93,0.3,0.0339,7.134,0.036,-7.05,0.423,8.867,60,
377,379,56.206,13.9,41.44,0.3,-0.0272,7.196,0.031,-2.71,0.424,8.804,70,
378,380,56.29,13.69,84.31,0.3,-0.0185,7.218,0.031,-1.73,0.424,8.783,70,approaching
379,381,56.48,12.85,62.47,0.3,-0.0796,7.303,0.029,-1.96,0.418,8.697,70,approaching
380,382,56.551,12.98,70.58,0.3,-0.0709,7.303,0.029,-1.96,0.418,8.697,70,approaching
381,383,56.761,12.15,69.68,0.3,-0.132,7.385,0.02,-8.26,0.401,8.615,70,approaching
382,384,56.853,12.03,91.9,0.3,-0.1233,7.403,0.017,-8.94,0.371,8.597,70,on_bump
383,385,57.035,11.37,58.69,0.3,0.025,7.456,0.01,-7.3,0.374,8.544,66,on_bump
384,385,57.108,11.61,72.6,0.3,0.0337,7.456,0.01,-7.3,0.374,8.544,64,on_bump
385,387,57.316,10.93,64.55,0.3,-0.0275,7.557,-0.002,-6.95,0.408,8.443,70,on_bump
386,387,57.402,11,85.53,0.3,-0.0886,7.577,-0.005,-6.87,0.41,8.423,70,on_bump
387,389,57.613,10.37,52.38,0.3,-0.0101,7.635,-0.009,-1.94,0.383,8.365,70,on_bump
388,389,57.705,10.42,92.2,0.3,-0.2806,7.654,-0.009,0,0.392,8.346,70,on_bump
389,390,57.909,9.87,51.31,0.3,-0.3418,7.748,-0.013,-5.11,0.381,8.252,70,on_bump
390,391,57.987,10.16,78.31,0.3,-0.3331,7.748,-0.013,-5.11,0.381,8.252,70,on_bump
391,392,58.212,9.58,56.66,0.3,0.0945,7.819,-0.025,-12.34,0.339,8.181,70,on_bump
392,393,58.326,9.5,113.96,0.3,0.1032,7.819,-0.025,-12.34,0.339,8.181,70,on_bump
393,394,58.587,8.93,129.02,0.3,0.1119,7.898,-0.046,-15.96,0.304,8.102,70,on_bump
394,395,58.72,8.8,131.19,0.3,0.1206,7.913,-0.049,-13.08,0.307,8.087,70,on_bump
395,397,58.973,8.31,67.72,0.3,0.5482,8.021,-0.065,-5.95,0.405,7.98,70,on_bump
396,398,59.061,8.62,88.11,0.3,0.9757,8.041,-0.067,-6.06,0.4,7.96,70,on_bump
397,399,59.265,8.24,66.24,0.3,0.9844,8.101,-0.074,-7.04,0.408,7.9,70,on_bump
398,400,59.389,8.23,111.39,0.3,0.5044,8.139,-0.079,-6.13,0.364,7.862,70,on_bump
399,401,59.641,7.8,75.26,0.3,0.0244,8.209,-0.08,5.95,0.365,7.792,70,on_bump
400,402,59.73,8.14,89.22,0.3,-0.0367,8.228,-0.077,6.89,0.388,7.772,70,on_bump
401,403,59.949,7.78,71.95,0.3,-0.5167,8.298,-0.071,3.86,0.323,7.702,70,on_bump
402,404,60.091,7.71,141.74,0.3,-0.0891,8.329,-0.069,2.81,0.322,7.671,69,on_bump
403,405,60.287,7.45,58.83,0.3,-0.0106,8.378,-0.066,3.35,0.224,7.622,68,on_bump
404,406,60.4,7.59,112.65,0.3,-0.0019,8.39,-0.066,2.8,0.229,7.611,68,on_bump
405,408,60.645,7.24,90.32,0.3,0.0068,8.426,-0.065,0,0.264,7.574,69,on_bump
406,409,60.761,7.38,115.51,0.3,0.0155,8.455,-0.065,0,0.292,7.545,70,on_bump
407,411,61.006,7.05,94.51,0.3,-0.0457,8.53,-0.065,1.6,0.302,7.47,70,on_bump
408,411,61.1,7.41,93.42,0.3,-0.037,8.547,-0.064,2.26,0.342,7.453,70,on_bump
409,413,61.308,7.15,68.12,0.3,-0.3075,8.626,-0.061,0,0.398,7.375,70,on_bump
410,413,61.382,7.79,73.68,0.3,-0.2988,8.645,-0.061,0,0.39,7.355,70,on_bump
411,415,61.649,7.38,101.29,0.3,0.0589,8.688,-0.062,-3.19,0.247,7.312,70,on_bump
412,416,61.76,7.55,110.97,0.3,0.0676,8.717,-0.068,-11.33,0.317,7.283,70,on_bump
413,418,61.973,7.26,45.8,0.3,0.0065,8.804,-0.096,-20.34,0.432,7.197,60,on_bump
414,418,62.052,7.81,78.29,0.3,0.0152,8.825,-0.103,-20.44,0.446,7.176,64,on_bump
415,420,62.293,7.44,88.86,0.3,0.1635,8.868,-0.119,-18.76,0.239,7.133,63,on_bump
416,420,62.382,7.83,88.19,0.3,0.1722,8.879,-0.122,-18.5,0.224,7.122,60,on_bump
417,422,62.637,7.44,103.36,0.3,0.1809,8.924,-0.139,-22.22,0.25,7.077,60,on_bump
418,423,62.755,7.54,117.95,0.3,0.1896,8.935,-0.143,-22.75,0.243,7.066,62,on_bump
419,425,63.025,7.16,96.66,0.3,0.1983,8.992,-0.165,-20.03,0.247,7.01,62,on_bump
420,426,63.168,7.14,141.07,0.3,0.207,9.002,-0.169,-19.89,0.214,7,67,on_bump
421,428,63.451,6.78,120.63,0.3,0.076,9.047,-0.18,-10.2,0.191,6.955,60,on_bump
422,429,63.554,7.07,102.66,0.3,0.0149,9.077,-0.184,-5.61,0.327,6.926,60,on_bump
423,429,63.711,7,46.83,0.3,0.0236,9.129,-0.188,-5.95,0.334,6.873,61,on_bump
424,430,63.799,7.44,87.64,0.3,0.0323,9.129,-0.188,-5.95,0.334,6.873,61,on_bump
425,431,64.001,7.19,70.61,0.3,0.1108,9.208,-0.201,-10.72,0.325,6.795,67,on_bump
426,432,64.102,7.46,100.71,0.3,0.0497,9.224,-0.205,-10.83,0.337,6.779,67,on_bump
427,433,64.302,7.22,58.89,0.3,-0.0114,9.282,-0.214,-8.56,0.426,6.722,68,on_bump
428,433,64.337,9.38,34.58,0.3,-0.0726,9.306,-0.217,-7.17,0.491,6.698,70,on_bump
429,434,64.519,8.99,23.52,0.3,-0.0639,9.41,-0.228,-6.47,0.505,6.594,68,on_bump
430,434,64.535,14.55,15.34,0.3,-0.0552,9.41,-0.228,-6.47,0.505,6.594,68,on_bump
431,435,64.726,13.62,36.64,0.3,0.0233,9.459,-0.236,-10.3,0.496,6.545,60,on_bump
432,436,64.809,13.46,82.73,0.3,0.032,9.483,-0.241,-11.3,0.483,6.522,60,on_bump
433,437,65.065,12.51,76.83,0.3,-0.0291,9.595,-0.266,-11.23,0.443,6.41,65,on_bump
434,437,65.132,12.75,66.59,0.3,-0.0204,9.595,-0.266,-11.23,0.443,6.41,65,on_bump
435,439,65.421,11.82,73.21,0.3,-0.0117,9.702,-0.275,-3.62,0.423,6.304,68,on_bump
436,440,65.501,11.89,79.67,0.3,-0.003,9.723,-0.277,-3.58,0.429,6.283,68,on_bump
437,441,65.708,11.19,48.86,0.3,0.0057,9.788,-0.283,-7.04,0.435,6.219,68,on_bump
438,441,65.775,11.56,66.81,0.3,0.0144,9.81,-0.286,-7.6,0.445,6.197,70,on_bump
439,442,65.976,10.9,51.56,0.3,0.023,9.922,-0.301,-7.22,0.456,6.086,64,on_bump
440,443,66.035,11.51,58.81,0.3,0.0317,9.922,-0.301,-7.22,0.456,6.086,64,on_bump
441,444,66.241,10.84,39.22,0.3,-0.0294,9.989,-0.309,-6.42,0.44,6.019,70,on_bump
442,444,66.328,10.9,87.32,0.3,-0.0207,10.011,-0.311,-6.7,0.427,5.998,70,on_bump
443,445,66.524,10.32,43.09,0.3,-0.2214,10.097,-0.322,-6.67,0.425,5.912,70,on_bump
444,446,66.609,10.46,85.06,0.3,-0.2127,10.118,-0.324,-5.48,0.419,5.891,70,on_bump
445,447,66.8,9.94,59.67,0.3,0.0054,10.175,-0.329,-5.71,0.384,5.834,66,on_bump
446,448,66.881,10.18,80.67,0.3,0.0141,10.194,-0.331,-7.02,0.393,5.815,67,on_bump
447,449,67.113,9.6,65.88,0.3,0.0228,10.273,-0.346,-12.77,0.403,5.738,61,on_bump
448,449,67.201,9.78,87.24,0.3,0.0315,10.273,-0.346,-12.77,0.403,5.738,70,on_bump
449,451,67.419,9.26,75.99,0.3,0.0402,10.362,-0.358,-3.38,0.357,5.649,64,on_bump
450,452,67.529,9.24,110.5,0.3,0.0488,10.38,-0.358,-1.72,0.361,5.631,67,on_bump
451,453,67.743,8.78,71.57,0.3,-0.0123,10.436,-0.357,3.41,0.367,5.575,68,on_bump
452,454,67.868,8.7,124.97,0.3,-0.0036,10.454,-0.356,2.72,0.366,5.557,68,on_bump
453,456,68.133,8.21,81.84,0.3,-0.2043,10.564,-0.362,-6.15,0.366,5.448,70,on_bump
454,456,68.234,8.38,100.62,0.3,0.0836,10.564,-0.362,-6.15,0.366,5.448,70,on_bump
455,458,68.488,7.94,83.83,0.3,0.0225,10.68,-0.363,2.07,0.393,5.332,70,on_bump
456,458,68.553,8.67,65.38,0.3,-0.1783,10.7,-0.363,2.36,0.397,5.312,70,on_bump
457,459,68.74,8.34,32.25,0.3,-0.1696,10.741,-0.362,0,0.411,5.271,70,on_bump
458,460,68.85,8.41,109.93,0.3,-0.1609,10.762,-0.362,0,0.419,5.25,70,on_bump
459,462,69.134,7.92,65.12,0.3,-0.0126,10.888,-0.361,-1.56,0.422,5.125,63,on_bump
460,462,69.213,8.39,79.37,0.3,-0.0039,10.888,-0.361,-1.56,0.422,5.125,70,on_bump
461,464,69.426,8.02,57.41,0.3,0.0048,10.997,-0.37,-5.06,0.443,5.017,67,on_bump
462,464,69.487,8.84,61.28,0.3,0.0135,11.018,-0.372,-4.78,0.43,4.996,70,on_bump
463,465,69.682,8.48,29.3,0.3,0.0222,11.061,-0.375,-3.14,0.434,4.953,70,on_bump
464,466,69.752,9.06,69.92,0.3,0.0309,11.083,-0.375,-1.33,0.436,4.931,70,on_bump
465,467,69.971,8.61,75.48,0.3,-0.0302,11.172,-0.375,0,0.445,4.843,60,on_bump
466,467,70.022,9.71,50.81,0.3,-0.0215,11.194,-0.375,0,0.447,4.821,60,on_bump
467,468,70.208,9.27,31.61,0.3,-0.0128,11.261,-0.377,-1.86,0.45,4.754,70,on_bump
468,469,70.289,9.58,81.06,0.3,-0.0041,11.261,-0.377,-1.86,0.45,4.754,70,on_bump
469,470,70.477,9.15,56.13,0.3,0.0046,11.375,-0.378,0,0.461,4.64,70,on_bump
470,470,70.529,10.17,51.66,0.3,0.0132,11.375,-0.378,0,0.461,4.64,70,on_bump
471,471,70.719,9.68,30.81,0.3,0.0219,11.443,-0.378,0,0.434,4.573,67,on_bump
472,471,70.746,12.33,27.47,0.3,0.0306,11.443,-0.378,0,0.434,4.573,67,on_bump
473,472,70.934,11.63,34.19,0.3,0.0393,11.526,-0.382,-4.26,0.417,4.491,68,on_bump
474,473,71.012,11.76,77.24,0.3,-0.0218,11.526,-0.382,-4.26,0.417,4.491,68,on_bump
475,474,71.205,11.1,45.91,0.3,-0.0131,11.587,-0.387,-2.92,0.407,4.43,70,on_bump
476,475,71.285,11.23,80.39,0.3,-0.0044,11.607,-0.387,0,0.41,4.41,70,on_bump
477,476,71.492,10.59,68.58,0.3,-0.275,11.689,-0.383,2.74,0.402,4.328,70,on_bump
478,477,71.574,10.76,81.61,0.3,0.013,11.729,-0.383,0,0.406,4.288,70,on_bump
479,478,71.755,10.23,58.59,0.3,0.3707,11.77,-0.383,-2,0.412,4.247,70,on_bump
480,478,71.833,10.49,77.86,0.3,0.7983,11.791,-0.384,-2.25,0.415,4.227,70,on_bump
481,480,72.052,9.9,72.72,0.3,1.0164,11.874,-0.386,0,0.403,4.144,70,on_bump
482,480,72.137,10.09,81.1,0.3,0.5364,11.912,-0.384,4.41,0.38,4.106,70,on_bump
483,482,72.356,9.54,69.37,0.3,0.0564,11.948,-0.374,17.63,0.364,4.07,70,on_bump
484,483,72.458,9.57,101.31,0.3,-0.2141,11.981,-0.36,25.4,0.365,4.035,70,on_bump
485,484,72.665,9.1,80.3,0.3,-0.4149,12.04,-0.325,31.27,0.338,3.973,69,on_bump
486,485,72.756,9.29,90.7,0.3,-0.4062,12.04,-0.325,31.27,0.338,3.973,69,on_bump
487,486,72.96,8.85,65.53,0.3,-0.188,12.118,-0.294,15.38,0.341,3.893,70,on_bump
488,487,73.08,8.8,119.54,0.3,-0.1095,12.135,-0.29,12.71,0.352,3.876,70,on_bump
489,489,73.283,8.41,49.28,0.3,-0.2405,12.189,-0.281,8.63,0.348,3.822,67,on_bump
490,489,73.4,8.42,117.41,0.3,-0.6507,12.205,-0.278,10.04,0.334,3.805,65,on_bump
491,491,73.723,7.89,124.7,0.3,-0.7816,12.31,-0.251,14.67,0.355,3.698,68,on_bump
492,492,73.841,7.94,118.08,0.3,-0.3622,12.327,-0.249,9.51,0.336,3.682,60,on_bump
493,494,74.244,7.4,171.87,0.3,0.0653,12.436,-0.251,-8.19,0.284,3.573,70,on_bump
494,495,74.393,7.33,148.42,0.3,0.074,12.451,-0.253,-7.3,0.306,3.558,70,on_bump
495,496,74.674,6.95,105.2,0.3,-0.1267,12.576,-0.26,0,0.384,3.434,70,on_bump
496,497,74.768,7.33,93.42,0.3,-0.118,12.576,-0.26,0,0.384,3.434,70,on_bump
497,498,74.982,7.06,62.55,0.3,0.3095,12.676,-0.26,0,0.397,3.334,63,on_bump
498,499,75.067,7.53,85.29,0.3,0.3182,12.696,-0.26,-2.43,0.405,3.314,63,on_bump
499,500,75.267,7.27,57.53,0.3,0.7458,12.737,-0.263,-5.17,0.408,3.274,65,on_bump
500,500,75.34,7.91,73.02,0.3,0.2658,12.756,-0.265,-5.15,0.389,3.255,60,on_bump
501,502,75.592,7.52,86.94,0.3,-0.0048,12.845,-0.264,7.33,0.351,3.166,64,on_bump
502,502,75.708,7.63,115.68,0.3,-0.0659,12.88,-0.257,12.68,0.354,3.131,60,on_bump
503,504,75.933,7.31,73.63,0.3,-0.0572,12.929,-0.245,11.64,0.322,3.081,61,on_bump
504,505,76.072,7.3,138.26,0.3,-0.0485,12.961,-0.241,7.4,0.319,3.049,66,on_bump
505,506,76.316,6.98,80.61,0.3,-0.0398,13.027,-0.235,4.68,0.337,2.983,64,on_bump
506,507,76.422,7.22,106.1,0.3,-0.1707,13.044,-0.234,5.77,0.344,2.965,64,on_bump
507,509,76.664,6.91,82.22,0.3,-0.162,13.132,-0.217,13.99,0.359,2.876,63,on_bump
508,509,76.758,7.29,91.66,0.3,-0.2232,13.148,-0.213,15.44,0.339,2.86,63,on_bump
509,511,77.003,6.97,73.48,0.3,-0.0748,13.212,-0.2,6.97,0.322,2.796,61,on_bump
510,512,77.109,7.22,105.85,0.3,0.0037,13.244,-0.198,2.42,0.329,2.763,60,on_bump
511,513,77.333,6.94,71.56,0.3,0.0123,13.295,-0.198,1.96,0.332,2.712,60,on_bump
512,514,77.449,7.11,115.35,0.3,0.021,13.311,-0.197,3.75,0.33,2.696,60,on_bump
513,515,77.693,6.81,94.2,0.3,-0.1099,13.408,-0.179,11.75,0.33,2.598,60,on_bump
514,516,77.778,7.32,84.12,0.3,-0.1012,13.408,-0.179,11.75,0.33,2.598,60,on_bump
515,518,78.03,6.98,104.64,0.3,0.2566,13.478,-0.169,7.45,0.37,2.528,63,on_bump
516,519,78.15,7.11,99.69,0.3,0.3351,13.535,-0.162,6.18,0.392,2.47,61,on_bump
517,520,78.339,6.93,55.35,0.3,0.7626,13.575,-0.158,6.92,0.399,2.43,63,on_bump
518,520,78.405,7.75,65.95,0.3,0.9808,13.594,-0.155,8.11,0.394,2.411,61,on_bump
519,522,78.605,7.48,58.09,0.3,0.5008,13.663,-0.138,18.09,0.336,2.342,60,on_bump
520,523,78.699,7.79,94.39,0.3,0.0208,13.678,-0.132,21.92,0.329,2.326,64,on_bump
521,524,78.904,7.5,65.69,0.3,-0.3196,13.721,-0.105,37.49,0.357,2.281,63,on_bump
522,525,78.998,7.81,94.2,0.3,-0.5902,13.735,-0.094,39.23,0.348,2.267,70,on_bump
523,526,79.214,7.49,62.79,0.3,-0.6513,13.796,-0.043,37.45,0.325,2.205,70,on_bump
524,527,79.301,7.88,87.44,0.3,-0.6426,13.796,-0.043,37.45,0.325,2.205,70,on_bump
525,529,79.5,7.6,51.36,0.3,-0.9132,13.864,-0.004,26.72,0.424,2.136,70,on_bump
526,529,79.573,8.22,71.57,0.3,-0.9906,13.884,0.005,25.04,0.444,2.116,70,on_bump
527,530,79.827,7.8,43.87,0.3,-0.9906,13.971,0.036,14.57,0.453,2.03,70,on_bump
528,531,79.896,8.47,68.63,0.3,-0.9207,13.992,0.041,11.25,0.438,2.008,70,on_bump
529,532,80.167,7.99,83.9,0.3,-0.8509,14.091,0.043,-6.11,0.393,1.909,70,on_bump
530,532,80.254,8.34,86.65,0.3,-0.9207,14.112,0.04,-8.73,0.422,1.888,70,on_bump
531,533,80.484,7.94,36.48,0.3,-1.0604,14.201,0.018,-16.15,0.448,1.799,70,
532,534,80.579,8.19,95.55,0.3,-0.9906,14.22,0.012,-18.7,0.415,1.78,70,on_bump
533,535,80.771,7.9,38.56,0.3,-0.5717,14.272,-0.011,-26.42,0.356,1.728,68,on_bump
534,535,80.85,8.37,78.91,0.3,-0.1441,14.272,-0.011,-26.42,0.356,1.728,60,on_bump
535,536,81.053,8.02,46.62,0.3,0.2835,14.334,-0.061,-43.59,0.315,1.667,60,on_bump
536,537,81.176,8.04,122.71,0.3,0.4318,14.345,-0.071,-44.86,0.287,1.657,70,on_bump
537,539,81.426,7.63,100.7,0.3,0.3707,14.381,-0.104,-38.6,0.241,1.623,65,on_bump
538,540,81.573,7.55,147.23,0.3,0.3095,14.402,-0.119,-32.52,0.263,1.603,70,on_bump
539,542,81.851,7.15,90.38,0.3,0.2484,14.456,-0.147,-24.88,0.329,1.551,70,on_bump
540,543,81.96,7.36,108.71,0.3,0.2571,14.487,-0.16,-23.38,0.341,1.522,70,on_bump
541,544,82.202,7.03,73.69,0.3,0.2658,14.579,-0.199,-21.18,0.328,1.435,63,on_bump
542,545,82.299,7.36,97.28,0.3,0.2745,14.579,-0.199,-21.18,0.328,1.435,63,on_bump
543,547,82.517,7.08,73.31,0.3,0.2134,14.647,-0.216,-12.48,0.362,1.371,70,on_bump
544,547,82.591,7.73,73,0.3,0.1523,14.664,-0.22,-11.57,0.363,1.354,69,on_bump
545,548,82.842,7.36,108.98,0.3,0.1609,14.718,-0.23,-9.88,0.367,1.302,70,on_bump
546,549,82.928,7.79,85.43,0.3,0.1696,14.756,-0.235,-8.17,0.386,1.266,70,on_bump
547,550,83.118,7.54,46.11,0.3,-0.2406,14.834,-0.244,-5.51,0.394,1.192,70,on_bump
548,551,83.209,7.88,90.9,0.3,-0.2319,14.853,-0.246,-4.71,0.389,1.173,70,on_bump
549,552,83.401,7.61,42.34,0.3,0.1957,14.913,-0.25,-3.98,0.418,1.116,70,on_bump
550,553,83.485,8.04,83.88,0.3,-0.1447,14.913,-0.25,-3.98,0.418,1.116,70,on_bump
551,555,83.702,7.7,82.47,0.3,0.2131,14.995,-0.261,-9.76,0.27,1.038,62,on_bump
552,555,83.797,7.99,94.31,0.3,0.2218,15.008,-0.263,-9.06,0.269,1.026,64,on_bump
553,557,84.001,7.68,56.96,0.3,0.1607,15.055,-0.267,-4.81,0.318,0.982,60,on_bump
554,557,84.097,7.96,95.21,0.3,0.2392,15.09,-0.27,-4.87,0.365,0.949,60,on_bump
555,558,84.289,7.68,32.95,0.3,0.1781,15.146,-0.274,-3.27,0.377,0.897,66,on_bump
556,559,84.362,8.29,72.39,0.3,0.1867,15.146,-0.274,-3.27,0.377,0.897,66,on_bump
557,560,84.551,7.99,50.8,0.3,0.1954,15.224,-0.272,3.21,0.403,0.822,70,on_bump
558,560,84.617,8.7,66.01,0.3,0.2041,15.244,-0.271,4.06,0.399,0.803,70,on_bump
559,562,84.823,8.32,58.29,0.3,0.2128,15.302,-0.266,4.55,0.39,0.747,70,on_bump
560,562,84.896,8.86,72.44,0.3,0.6404,15.322,-0.264,5.96,0.394,0.728,70,on_bump
561,564,85.093,8.48,59.74,0.3,0.9283,15.4,-0.252,10.99,0.383,0.651,70,on_bump
562,564,85.156,9.22,62.86,0.3,0.937,15.418,-0.248,12.85,0.375,0.633,70,on_bump
563,566,85.44,8.65,60.64,0.3,1.0155,15.487,-0.221,29.29,0.369,0.558,70,on_bump
564,566,85.506,9.28,66.63,0.3,1.1639,15.503,-0.211,33.6,0.364,0.54,70,on_bump
