frame,cam_frame,time_s,fps,latency_ms,v_cmd,omega_cmd,x,y,yaw_deg,v_meas,dist_goal,n_ob,bump
334,404,51.421,35.37,57.76,0.59,-0.0003,4.844,-0.575,-10.18,0.74,11.17,60,
335,405,51.595,32.41,40.07,0.608,0.0084,4.994,-0.611,-15.23,0.758,11.023,60,
336,405,51.621,33.02,25.68,0.608,0.0171,4.994,-0.611,-15.23,0.758,11.023,60,
337,406,51.8,30.28,29.27,0.611,0.0258,5.099,-0.641,-16.23,0.761,10.92,60,
338,406,51.826,31.13,25.63,0.611,0.0345,5.099,-0.641,-16.23,0.761,10.92,60,
339,407,51.995,28.61,10.85,0.3,0,5.217,-0.67,-12.27,0.829,10.804,60,
340,407,51.998,57.87,2.99,0.3,0,5.217,-0.67,-12.27,0.829,10.804,60,
341,408,52.19,52.6,45.64,0.634,0.0087,5.379,-0.692,-5.32,0.784,10.643,60,
342,408,52.215,51.35,24.82,0.634,0.0174,5.379,-0.692,-5.32,0.784,10.643,60,
343,409,52.381,46.82,29.12,0.608,0.0261,5.45,-0.697,-3.95,0.698,10.573,60,
344,409,52.435,43.97,54.39,0.608,0.0348,5.45,-0.697,-3.95,0.698,10.573,60,
345,410,52.615,40.13,26.63,0.613,-0.0264,5.588,-0.71,-6.92,0.703,10.436,60,
346,411,52.687,37.5,71.8,0.616,-0.0177,5.623,-0.715,-7.11,0.706,10.401,60,
347,411,52.839,34.41,19.22,0.622,-0.009,5.694,-0.722,-5.41,0.712,10.332,60,
348,412,52.912,32.35,72.23,0.622,-0.0003,5.694,-0.722,-5.41,0.712,10.332,60,
349,413,53.067,29.76,25.81,0.601,0.0084,5.841,-0.717,4.25,0.751,10.184,60,
350,413,53.117,28.77,50.02,0.6,0.0171,5.878,-0.713,4.9,0.75,10.147,60,
351,414,53.277,26.52,24.45,0.612,0.0258,5.992,-0.704,4.54,0.762,10.033,60,
352,414,53.324,25.99,46.88,0.612,-0.0353,5.992,-0.704,4.54,0.762,10.033,60,
353,414,53.46,24.13,7.63,0.3,0,6.071,-0.698,4.05,0.799,9.954,60,
354,414,53.463,59.97,2.49,0.3,0,6.071,-0.698,4.05,0.799,9.954,60,
355,415,53.64,54.54,30.87,0.594,0.0087,6.188,-0.689,4.88,0.744,9.836,60,
356,416,53.677,51.79,36.79,0.605,0.0174,6.226,-0.685,4.91,0.755,9.798,60,
357,416,53.825,47.28,16.48,0.602,-0.0437,6.3,-0.679,5.46,0.752,9.724,60,
358,416,53.835,53.36,9.03,0.602,-0.035,6.3,-0.679,5.46,0.752,9.724,60,
359,417,53.986,48.68,11.03,0.3,0,6.417,-0.664,7.6,0.806,9.606,60,
360,417,53.993,58.24,6.69,0.3,0,6.417,-0.664,7.6,0.806,9.606,60,
361,418,54.158,53.02,9.82,0.3,0,6.538,-0.646,8.56,0.81,9.484,60,
362,418,54.16,89.82,2.21,0.3,0,6.538,-0.646,8.56,0.81,9.484,60,
363,419,54.313,81.5,10.03,0.3,0,6.617,-0.634,8.99,0.797,9.404,60,
364,419,54.319,88.85,6.24,0.3,0,6.617,-0.634,8.99,0.797,9.404,60,
365,420,54.484,80.57,18.29,0.61,-0.0611,6.693,-0.621,9.65,0.76,9.328,60,
366,420,54.53,74.67,46.21,0.585,-0.0524,6.729,-0.615,10.07,0.735,9.291,60,
367,422,54.718,67.74,49.25,0.608,-0.0437,6.832,-0.596,10.48,0.698,9.187,60,
368,422,54.775,62.72,56.58,0.617,-0.1049,6.867,-0.589,10.44,0.707,9.152,60,
369,423,54.942,57.04,16.66,0.596,-0.0962,6.939,-0.577,9.74,0.746,9.079,60,
370,423,54.979,54.04,36.78,0.618,-0.0875,6.977,-0.57,9.67,0.768,9.041,60,
371,424,55.165,49.18,13.69,0.3,0,7.136,-0.544,8.94,0.818,8.881,60,
372,424,55.168,77.45,2.88,0.3,0,7.136,-0.544,8.94,0.818,8.881,60,
373,425,55.34,70.29,8.06,0.3,0,7.218,-0.532,8.65,0.83,8.798,60,
374,425,55.344,92.5,3.27,0.3,0,7.218,-0.532,8.65,0.83,8.798,60,
375,426,55.514,83.84,20.29,0.607,-0.1309,7.334,-0.513,9.62,0.757,8.681,62,
376,426,55.546,78.62,31.48,0.607,-0.1222,7.334,-0.513,9.62,0.757,8.681,62,
377,427,55.746,71.25,35.65,0.624,-0.1834,7.476,-0.487,10.98,0.714,8.538,63,
378,428,55.816,65.57,69.03,0.624,-0.1747,7.476,-0.487,10.98,0.714,8.538,63,
379,429,55.982,59.62,46.82,0.3,-0.166,7.546,-0.474,8.8,0.717,8.467,70,approaching
380,429,56.041,55.35,58.62,0.3,-0.2271,7.582,-0.47,7.55,0.727,8.431,70,approaching
381,430,56.203,50.43,32.58,0.3,-0.1486,7.726,-0.458,3.02,0.683,8.287,70,approaching
382,430,56.249,47.59,45.3,0.3,-0.2097,7.726,-0.458,3.02,0.683,8.287,70,approaching
383,431,56.432,43.38,33.84,0.3,-0.1312,7.821,-0.455,0,0.638,8.192,70,approaching
384,432,56.51,40.33,77.32,0.3,-0.1923,7.821,-0.455,0,0.638,8.192,70,on_bump
385,434,56.81,36.63,116.83,0.3,-0.044,7.993,-0.466,-6.74,0.498,8.021,70,on_bump
386,435,56.931,33.79,120.55,0.3,0.0345,8.019,-0.469,-7.24,0.526,7.995,70,on_bump
387,436,57.139,30.9,81.16,0.3,0.4621,8.126,-0.488,-12.59,0.544,7.889,70,on_bump
388,437,57.244,28.76,104.89,0.3,0.8896,8.151,-0.494,-13.49,0.51,7.864,70,on_bump
389,439,57.479,26.31,86.73,0.3,0.9681,8.222,-0.51,-11.95,0.49,7.795,70,on_bump
390,440,57.595,24.54,116.37,0.3,1.0466,8.27,-0.512,0,0.477,7.747,70,on_bump
391,442,57.82,22.53,74.97,0.3,1.0553,8.388,-0.495,11.32,0.482,7.628,70,on_bump
392,442,57.915,21.33,94.7,0.3,1.064,8.412,-0.49,11.63,0.485,7.604,70,on_bump
393,444,58.119,19.69,63.39,0.3,0.8633,8.479,-0.476,12.41,0.405,7.536,65,on_bump
394,445,58.214,18.77,94.59,0.3,0.3833,8.511,-0.467,14.74,0.325,7.503,70,on_bump
395,446,58.421,17.38,77.71,0.3,-0.0967,8.555,-0.453,20.6,0.284,7.458,70,on_bump
396,447,58.54,16.48,118.84,0.3,-0.2277,8.57,-0.446,24.54,0.315,7.444,70,on_bump
397,449,58.796,15.22,107.66,0.3,-0.1491,8.637,-0.414,23.31,0.273,7.375,70,on_bump
398,450,58.905,14.61,109.45,0.3,-0.1405,8.663,-0.404,18.51,0.287,7.348,68,on_bump
399,452,59.135,13.59,80.83,0.3,-0.1318,8.703,-0.393,16.68,0.288,7.308,70,on_bump
400,453,59.254,13.07,118.96,0.3,-0.1231,8.738,-0.381,19.03,0.399,7.272,70,on_bump
401,455,59.491,12.18,90.72,0.3,-0.1144,8.799,-0.362,16.18,0.403,7.21,66,on_bump
402,455,59.591,11.97,99.16,0.3,-0.1057,8.84,-0.351,14.61,0.428,7.168,70,on_bump
403,457,59.841,11.17,89.68,0.3,-0.0272,8.946,-0.323,12.26,0.376,7.061,61,
404,458,59.955,10.93,114.22,0.3,-0.2279,8.965,-0.319,9.31,0.376,7.043,63,
405,460,60.181,10.28,83.73,0.3,-0.0098,9.025,-0.316,2.99,0.295,6.982,62,
406,461,60.295,10.13,114.4,0.3,-0.0011,9.042,-0.315,3.37,0.347,6.965,60,
407,463,60.526,9.55,82.7,0.3,0.0076,9.121,-0.311,2.97,0.445,6.886,70,
408,464,60.633,9.52,107.22,0.354,0.0163,9.146,-0.309,2.7,0.504,6.861,65,
409,465,60.858,9.02,81.11,0.615,-0.0448,9.29,-0.302,3.37,0.525,6.716,62,
410,466,60.963,9.06,105.11,0.314,-0.0361,9.313,-0.301,2.87,0.464,6.693,60,
411,468,61.192,8.59,79.9,0.304,-0.0275,9.404,-0.306,-4.86,0.454,6.604,62,
412,469,61.309,8.59,116.22,0.352,-0.0886,9.452,-0.311,-6.17,0.502,6.555,70,
413,470,61.516,8.22,68.47,0.453,-0.1497,9.535,-0.321,-7.55,0.603,6.473,70,
414,471,61.625,8.31,108.78,0.449,-0.141,9.565,-0.326,-8.55,0.599,6.443,70,
415,472,61.824,7.99,62.73,0.484,-0.1323,9.713,-0.36,-15.99,0.634,6.298,70,
416,473,61.899,8.51,75.66,0.617,-0.1236,9.744,-0.369,-16.39,0.647,6.267,70,
417,474,62.095,8.17,53.96,0.634,-0.0451,9.808,-0.386,-14.29,0.664,6.204,66,
418,474,62.167,8.74,71.81,0.596,-0.0364,9.841,-0.394,-13.41,0.686,6.171,65,
419,475,62.339,8.44,26.27,0.61,-0.0277,10.02,-0.434,-13.31,0.76,5.995,70,
420,475,62.351,16.32,11.33,0.61,-0.019,10.02,-0.434,-13.31,0.76,5.995,70,
421,476,62.523,15.27,8.54,0.3,0,10.097,-0.453,-13.53,0.805,5.92,70,
422,476,62.526,42.55,3.25,0.3,0,10.097,-0.453,-13.53,0.805,5.92,70,
423,477,62.704,38.86,20.06,0.626,0.0087,10.213,-0.478,-11.15,0.776,5.806,67,
424,477,62.72,41.26,15.72,0.626,0.0174,10.213,-0.478,-11.15,0.776,5.806,67,
425,478,62.887,37.74,24.55,0.615,0.0261,10.321,-0.493,-5.66,0.705,5.7,63,
426,479,62.953,35.47,66.4,0.615,-0.035,10.321,-0.493,-5.66,0.705,5.7,63,
427,479,63.107,32.57,17,0.585,-0.0264,10.43,-0.49,2.94,0.735,5.591,67,
428,480,63.154,31.46,46.4,0.585,-0.0177,10.43,-0.49,2.94,0.735,5.591,67,
429,480,63.312,28.95,19.02,0.606,-0.009,10.578,-0.473,8.18,0.756,5.443,70,
430,480,63.324,34.37,11.9,0.606,-0.0701,10.578,-0.473,8.18,0.756,5.443,70,
431,481,63.506,31.48,25.61,0.616,-0.1312,10.653,-0.461,9.72,0.766,5.367,70,
432,482,63.551,30.56,44.65,0.616,-0.1225,10.653,-0.461,9.72,0.766,5.367,70,
433,482,63.688,28.23,12.91,0.3,0,10.813,-0.434,9.33,0.819,5.205,70,
434,482,63.691,64.2,2.44,0.3,0,10.813,-0.434,9.33,0.819,5.205,70,
435,483,63.866,58.35,14.39,0.3,0,10.935,-0.415,8.69,0.815,5.082,70,
436,483,63.87,76.32,3.88,0.3,0,10.935,-0.415,8.69,0.815,5.082,70,
437,484,64.016,69.37,5.1,0.3,0,10.974,-0.408,10.81,0.795,5.042,70,
438,484,64.019,92.92,3.12,0.3,0,10.974,-0.408,10.81,0.795,5.042,70,
439,485,64.22,84.12,50.99,0.599,-0.0611,11.117,-0.373,14.54,0.689,4.897,70,
440,486,64.284,77.27,63.96,0.599,-0.0524,11.117,-0.373,14.54,0.689,4.897,70,
441,487,64.463,70.1,59.35,0.627,-0.0437,11.213,-0.353,10.16,0.657,4.8,65,
442,487,64.54,64.4,76.27,0.627,-0.035,11.213,-0.353,10.16,0.657,4.8,62,
443,489,64.725,58.5,35.34,0.592,-0.0264,11.389,-0.326,10.02,0.742,4.622,62,
444,489,64.76,55.54,34.43,0.592,-0.0177,11.389,-0.326,10.02,0.742,4.622,62,
445,490,64.937,50.55,33.74,0.609,-0.009,11.501,-0.305,10.44,0.759,4.51,62,
446,490,64.977,47.98,39.74,0.609,-0.0003,11.501,-0.305,10.44,0.759,4.51,68,
447,491,65.174,43.69,44.11,0.595,0.0084,11.648,-0.281,9.07,0.685,4.361,61,
448,491,65.225,41.26,51.37,0.595,-0.0527,11.648,-0.281,9.07,0.685,4.361,61,
449,492,65.41,37.68,23.22,0.594,-0.044,11.79,-0.259,8.35,0.744,4.218,69,
450,493,65.455,36.12,45.17,0.594,-0.0353,11.79,-0.259,8.35,0.744,4.218,69,
451,494,65.626,33.09,29.63,0.632,-0.0266,11.905,-0.247,4.97,0.782,4.103,60,
452,494,65.676,31.81,49.2,0.632,-0.0179,11.905,-0.247,4.97,0.782,4.103,68,
453,494,65.83,29.27,9.9,0.3,0,12.062,-0.237,3.77,0.793,3.946,68,
454,494,65.832,63.72,2.53,0.3,0,12.062,-0.237,3.77,0.793,3.946,68,
455,495,65.989,57.98,5.32,0.3,0,12.101,-0.234,4.26,0.8,3.906,64,
456,496,66.057,53.66,67.72,0.64,0.0087,12.138,-0.23,5.76,0.73,3.869,64,
457,497,66.235,48.85,45.96,0.625,0.0174,12.27,-0.216,5.92,0.655,3.736,70,
458,497,66.315,45.21,79.57,0.625,-0.0437,12.27,-0.216,5.92,0.655,3.736,66,
459,498,66.493,41.25,35.24,0.602,-0.035,12.372,-0.208,3.52,0.692,3.634,68,
460,498,66.539,39.32,45.49,0.602,-0.0264,12.372,-0.208,3.52,0.692,3.634,68,
461,499,66.709,35.98,21.49,0.59,-0.0177,12.518,-0.204,1.67,0.74,3.488,70,
462,500,66.777,33.86,67.51,0.639,-0.009,12.555,-0.203,2.1,0.729,3.451,70,
463,500,66.929,31.13,15.83,0.604,-0.0003,12.666,-0.197,3.26,0.754,3.339,69,
464,500,66.959,31.27,30.61,0.604,0.0084,12.666,-0.197,3.26,0.754,3.339,69,
465,501,67.123,28.75,20.37,0.596,0.0171,12.781,-0.195,0,0.746,3.225,70,
466,501,67.147,29.99,24.16,0.596,0.0258,12.781,-0.195,0,0.746,3.225,70,
467,502,67.328,27.55,27.31,0.64,-0.0353,12.888,-0.197,-2.16,0.73,3.119,63,
468,503,67.403,26.13,74.58,0.575,-0.0266,12.924,-0.198,-2.13,0.725,3.083,63,
469,503,67.539,24.25,14.36,0.585,-0.0179,12.997,-0.199,0,0.735,3.01,61,
470,503,67.55,30.96,10.82,0.585,-0.0092,12.997,-0.199,0,0.735,3.01,61,
471,504,67.771,28.31,31.84,0.63,-0.0006,13.151,-0.197,1.21,0.78,2.856,61,
472,504,67.789,31.09,17.56,0.3,0,13.19,-0.197,0,0.792,2.817,61,
473,505,67.941,28.64,7.58,0.3,0,13.271,-0.197,0,0.807,2.736,70,
474,505,67.943,68.48,2.2,0.3,0,13.271,-0.197,0,0.807,2.736,70,
475,506,68.121,62.2,29.82,0.605,0.0087,13.348,-0.197,0,0.755,2.659,60,
476,507,68.165,58.21,44.28,0.589,0.0174,13.385,-0.197,0,0.739,2.623,60,
477,507,68.317,53.05,25.3,0.604,0.0261,13.491,-0.197,0,0.694,2.517,70,
478,508,68.391,49.1,73.57,0.604,0.0348,13.491,-0.197,0,0.694,2.517,70,
479,509,68.562,44.78,38.93,0.581,-0.0264,13.598,-0.197,0,0.731,2.41,61,
480,509,68.588,44.13,25.49,0.581,-0.0177,13.598,-0.197,0,0.731,2.41,61,
481,510,68.766,40.28,33.3,0.632,-0.009,13.75,-0.197,0,0.782,2.258,69,
482,510,68.792,40.08,25.96,0.632,-0.0003,13.75,-0.197,0,0.782,2.258,69,
483,511,68.97,36.63,9.72,0.3,0,13.87,-0.197,0,0.806,2.139,62,
484,511,68.972,73.78,2.32,0.3,0,13.87,-0.197,0,0.806,2.139,62,
485,512,69.144,66.99,13.09,0.3,0,13.992,-0.197,0,0.795,2.018,70,
486,512,69.149,77.68,4.96,0.3,0,13.992,-0.197,0,0.795,2.018,70,
487,513,69.319,70.5,19.58,0.591,0.0087,14.105,-0.197,0,0.741,1.905,66,
488,513,69.344,67.35,25.47,0.591,-0.0524,14.105,-0.197,0,0.741,1.905,66,
489,514,69.537,61.14,28.73,0.622,0.0261,14.177,-0.195,1.46,0.712,1.834,70,
490,515,69.617,56.28,79.45,0.611,0.0348,14.212,-0.194,1.67,0.701,1.799,70,
491,516,69.797,51.21,55.04,0.638,0.0435,14.356,-0.194,0,0.728,1.656,70,
492,516,69.836,48.68,38.38,0.589,-0.0177,14.393,-0.194,0,0.739,1.619,70,
493,517,70.01,44.39,18.16,0.604,-0.009,14.468,-0.194,0,0.754,1.545,69,
494,518,70.064,41.82,53.32,0.604,-0.0003,14.468,-0.194,0,0.754,1.545,69,
495,519,70.263,38.14,36.62,0.3,0,14.664,-0.19,0,0.81,1.349,62,
496,519,70.266,66.22,2.96,0.3,0,14.664,-0.19,0,0.81,1.349,69,
497,519,70.461,60.11,34.25,0.616,0.0087,14.783,-0.19,0,0.766,1.232,69,
498,520,70.523,55.72,61.47,0.616,0.0174,14.783,-0.19,0,0.766,1.232,69,
499,521,70.771,50.55,81.81,0.501,-0.0437,14.925,-0.19,0,0.651,1.091,67,
500,521,70.848,46.8,76.5,0.509,-0.035,14.958,-0.19,0,0.659,1.059,67,
501,523,71.063,42.58,64.87,0.512,-0.0264,15.058,-0.19,0,0.662,0.961,64,
502,523,71.135,39.72,71.61,0.523,-0.0177,15.091,-0.191,-1.86,0.673,0.929,64,
503,525,71.354,36.2,51.89,0.604,-0.009,15.265,-0.206,-5.87,0.694,0.763,67,
504,525,71.424,34.01,69.87,0.607,-0.0003,15.3,-0.209,-5.37,0.697,0.731,67,
505,526,71.617,31.13,31.25,0.625,0.0084,15.371,-0.214,-3.33,0.715,0.665,70,
506,527,71.693,29.33,75.72,0.581,0.0171,15.404,-0.216,-3.21,0.671,0.634,70,
